budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count,doy,year,dow,week,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,other_genre,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5,revenue_inflated,budget_inflated,title,keywords,month,month_sin,month_cos
50000000,9057.0,8.012225,1994-09-23,16478900,102.0,5.0,82,266,1994,4,38,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6952,2630,4691,4443,35980,34876133.17750788,105820574.12056594,Terminal Velocity,"[{'id': 2336, 'name': 'ladykiller'}, {'id': 3278, 'name': 'kgb'}, {'id': 4679, 'name': 'parachuting'}, {'id': 8350, 'name': 'sprung'}]",9,-1.0,-1.8369701987210297e-16
0,81828.0,1.073743,1994-09-23,70,85.0,6.0,5,266,1994,4,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28164,18793,2453,980389,5171,148.1488037687923,0.0,My Summer Story,[],9,-1.0,-1.8369701987210297e-16
18000000,522.0,11.720358,1994-09-27,5887457,127.0,7.3,639,270,1994,1,39,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,2641,520,4687,4004,12460281.597002896,38095406.68340374,Ed Wood,"[{'id': 30, 'name': 'individual'}, {'id': 444, 'name': 'taxi'}, {'id': 571, 'name': 'transsexuality'}, {'id': 663, 'name': 'fortune teller'}, {'id': 774, 'name': 'film business'}, {'id': 886, 'name': 'film making'}, {'id': 887, 'name': 'film producer'}, {'id': 1950, 'name': 'vororte'}, {'id': 2559, 'name': 'film maker'}, {'id': 2792, 'name': 'boxer'}, {'id': 2793, 'name': 'film director'}, {'id': 2794, 'name': 'oddball'}, {'id': 6562, 'name': 'celebrity'}, {'id': 10338, 'name': 'morphine'}, {'id': 10732, 'name': 'movie studio'}, {'id': 12670, 'name': 'los angeles'}, {'id': 18179, 'name': 'drug addict'}, {'id': 155167, 'name': 'cult director'}, {'id': 162687, 'name': 'theremin'}, {'id': 173594, 'name': 'handgun'}, {'id': 180193, 'name': 'trick or treating'}, {'id': 207716, 'name': 'actor'}, {'id': 232471, 'name': 'transvestite'}]",9,-1.0,-1.8369701987210297e-16
7000000,22067.0,0.912909,1994-09-28,20851521,119.0,5.9,9,271,1994,2,39,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,32486,9575,71913,62842,80622,44130398.47014074,14814880.37687923,Jason's Lyric,"[{'id': 10235, 'name': 'family relationships'}, {'id': 13073, 'name': 'fear'}, {'id': 14534, 'name': 'relationship'}, {'id': 208282, 'name': 'gospel singer'}]",9,-1.0,-1.8369701987210297e-16
3000000,236.0,5.254847,1994-09-29,15119639,106.0,6.9,104,272,1994,3,39,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051,23,3052,3053,3054,31999377.589513987,6349234.447233956,Muriel's Wedding,"[{'id': 30, 'name': 'individual'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 1566, 'name': 'dream'}, {'id': 1571, 'name': 'return'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2064, 'name': 'overweight'}, {'id': 2065, 'name': 'province'}, {'id': 2069, 'name': 'bathing'}, {'id': 2070, 'name': 'olympic games'}, {'id': 2386, 'name': 'empowerment'}, {'id': 3925, 'name': 'boredom'}, {'id': 5600, 'name': 'daughter'}, {'id': 6054, 'name': 'friendship'}]",9,-1.0,-1.8369701987210297e-16
25000000,1909.0,7.438934,1994-10-01,22200000,97.0,6.3,184,274,1994,5,39,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,3084,6450,19888,19889,46984334.90953127,52910287.06028297,Don Juan DeMarco,"[{'id': 5906, 'name': 'sex addiction'}, {'id': 9673, 'name': 'love'}, {'id': 11857, 'name': 'mental institution'}, {'id': 14781, 'name': 'patient'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 180077, 'name': 'don juan'}]",10,-0.8660254037844386,0.5000000000000001
2700000,159479.0,0.677253,1994-10-01,4635143,117.0,4.3,3,274,1994,5,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,9809869.867818447,5714311.002510561,"Ryaba, My Chicken",[],10,-0.8660254037844386,0.5000000000000001
45000000,2636.0,10.388183,1994-10-07,170362582,110.0,5.5,317,280,1994,4,40,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,16483,4430,4512,522,21315,360557324.7180399,95238516.70850934,The Specialist,"[{'id': 1653, 'name': 'explosive'}, {'id': 9748, 'name': 'revenge'}, {'id': 159358, 'name': 'explosives expert'}]",10,-0.8660254037844386,0.5000000000000001
23000000,35614.0,3.612089,1994-10-07,71368,76.0,4.4,40,280,1994,4,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,6844,40348,114423,9599,36819,151044.054676731,48677464.09546033,A Troll in Central Park,"[{'id': 1964, 'name': 'cave'}, {'id': 2011, 'name': 'queen'}, {'id': 11173, 'name': 'troll'}]",10,-0.8660254037844386,0.5000000000000001
14000000,11596.0,9.860522,1994-10-13,18090181,112.0,6.4,297,286,1994,3,41,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5141,5139,8186,5140,166594,38286266.787299074,29629760.75375846,New Nightmare,"[{'id': 657, 'name': 'fire'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3521, 'name': 'earthquake'}, {'id': 4142, 'name': 'insomnia'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6562, 'name': 'celebrity'}, {'id': 6732, 'name': 'mascot'}, {'id': 9820, 'name': 'alternate dimension'}, {'id': 10232, 'name': 'fame'}, {'id': 11612, 'name': 'hospital'}, {'id': 12396, 'name': 'hollywood'}, {'id': 47020, 'name': 'storytelling'}, {'id': 156282, 'name': 'alternate reality'}, {'id': 160612, 'name': 'self-referential'}, {'id': 161184, 'name': 'reboot'}, {'id': 166329, 'name': 'film industry'}, {'id': 170383, 'name': 'disfigurement'}, {'id': 179878, 'name': 'sleepwalking'}, {'id': 212435, 'name': 'meta film'}, {'id': 225209, 'name': 'dreams'}, {'id': 232999, 'name': 'cameos'}]",10,-0.8660254037844386,0.5000000000000001
0,18395.0,4.322726,1994-10-14,6841570,113.0,4.3,28,287,1994,4,41,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,65002,24589,12929,707,1210,14479577.305720806,0.0,Exit to Eden,"[{'id': 293, 'name': 'female nudity'}, {'id': 738, 'name': 'sexuality'}, {'id': 2041, 'name': 'island'}, {'id': 9673, 'name': 'love'}, {'id': 11869, 'name': 'mistress'}, {'id': 155271, 'name': 'kinky'}, {'id': 155336, 'name': 'smuggler'}, {'id': 158713, 'name': 'bdsm'}]",10,-0.8660254037844386,0.5000000000000001
0,48992.0,0.289295,1994-10-14,1777020,104.0,6.3,4,287,1994,4,41,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141610,288,1381482,91034,1381484,3760905.5324745616,0.0,I Like It Like That,"[{'id': 2124, 'name': 'puerto rican'}, {'id': 9673, 'name': 'love'}, {'id': 9890, 'name': 'jail'}, {'id': 10183, 'name': 'independent film'}, {'id': 14604, 'name': 'theft'}, {'id': 187056, 'name': 'woman director'}]",10,-0.8660254037844386,0.5000000000000001
0,25557.0,7.272296,1994-10-21,8638072,109.0,5.6,41,294,1994,4,42,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,55636,53574,63681,65827,883,18281714.766695704,0.0,The Puppet Masters,[],10,-0.8660254037844386,0.5000000000000001
55000000,2164.0,13.328924,1994-10-27,196567262,121.0,6.8,942,300,1994,3,43,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.33,0.0,6856,13548,228173,22137,22138,416017210.3629541,116402631.53262253,Stargate,"[{'id': 3801, 'name': 'space travel'}, {'id': 3822, 'name': 'teleportation'}, {'id': 8862, 'name': 'uprising'}, {'id': 11325, 'name': 'shot to death'}, {'id': 11402, 'name': 'androgyny'}, {'id': 11606, 'name': 'space western'}, {'id': 12405, 'name': 'outer space'}, {'id': 41414, 'name': 'timebomb'}, {'id': 159138, 'name': 'death of son'}, {'id': 160381, 'name': 'nuclear weapons'}, {'id': 163250, 'name': 'invented language'}, {'id': 163331, 'name': 'hieroglyph'}, {'id': 163338, 'name': 'egyptian mythology'}, {'id': 163347, 'name': 'egyptology'}]",10,-0.8660254037844386,0.5000000000000001
0,65158.0,1.935006,1994-10-28,3337685,102.0,6.1,7,301,1994,4,43,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33527,240609,65529,57448,240610,7063914.858672022,0.0,Squanto: A Warrior's Tale,[],10,-0.8660254037844386,0.5000000000000001
30000000,39473.0,3.034244,1994-10-28,3180674,101.0,5.2,12,301,1994,4,43,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037,2713,12074,22131,1037237,6731614.9754071385,63492344.47233956,Silent Fall,"[{'id': 1646, 'name': 'autism'}, {'id': 6309, 'name': 'double murder'}]",10,-0.8660254037844386,0.5000000000000001
45000000,3036.0,14.287753,1994-11-04,112006296,123.0,6.1,272,308,1994,4,44,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,380,11181,3999,1283,18992,237051410.95676094,95238516.70850934,Mary Shelley's Frankenstein,"[{'id': 4005, 'name': 'human experimentation'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 9714, 'name': 'remake'}]",11,-0.5000000000000004,0.8660254037844384
0,33633.0,1.954153,1994-11-04,124693,89.0,5.8,8,308,1994,4,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3905,148804,,,,263901.6969763146,0.0,Oleanna,[],11,-0.5000000000000004,0.8660254037844384
3500000,2436.0,5.190767,1994-11-04,2341309,89.0,3.9,65,308,1994,4,44,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,418,18702,24965,24966,16578,4955173.251472962,7407440.188439615,Double Dragon,"[{'id': 1852, 'name': 'mutant'}, {'id': 3521, 'name': 'earthquake'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 6556, 'name': 'talisman'}, {'id': 10471, 'name': 'cult favorite'}, {'id': 10547, 'name': 'arcade'}, {'id': 12670, 'name': 'los angeles'}, {'id': 41645, 'name': 'based on video game'}, {'id': 162715, 'name': 'ruins'}]",11,-0.5000000000000004,0.8660254037844384
22000000,11395.0,9.665424,1994-11-10,189833357,97.0,6.3,501,314,1994,3,45,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12898,777,19957,38582,1039,401765496.4994871,46561052.61304901,The Santa Clause,"[{'id': 65, 'name': 'holiday'}, {'id': 1441, 'name': 'christmas party'}, {'id': 1991, 'name': 'santa claus'}, {'id': 5011, 'name': 'deal'}, {'id': 5570, 'name': 'christmas tree'}, {'id': 207317, 'name': 'christmas'}]",11,-0.5000000000000004,0.8660254037844384
60000000,628.0,11.970205,1994-11-11,223664608,123.0,7.2,1558,315,1994,4,45,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,287,500,205,3131,2224,473366344.5802265,126984688.94467913,Interview with the Vampire,"[{'id': 90, 'name': 'paris'}, {'id': 582, 'name': 'san francisco'}, {'id': 3133, 'name': 'vampire'}, {'id': 3136, 'name': 'plantation'}, {'id': 3143, 'name': 'pity'}, {'id': 4197, 'name': 'bite'}, {'id': 231407, 'name': 'fang vamp'}]",11,-0.5000000000000004,0.8660254037844384
38000000,193.0,8.105708,1994-11-17,120000000,118.0,6.4,461,321,1994,3,46,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,2387,2388,1213786,2390,2391,253969377.88935825,80423636.33163011,Star Trek: Generations,"[{'id': 10988, 'name': 'based on tv series'}, {'id': 34079, 'name': 'death'}, {'id': 162410, 'name': 'exploding planet'}, {'id': 162415, 'name': 'mountain cabin'}, {'id': 162429, 'name': 'solar system'}]",11,-0.5000000000000004,0.8660254037844384
0,10510.0,5.831622,1994-11-18,46264384,114.0,6.4,199,322,1994,4,46,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4786,20,32597,22131,1736,97914473.5242865,0.0,Miracle on 34th Street,"[{'id': 65, 'name': 'holiday'}, {'id': 271, 'name': 'competition'}, {'id': 1605, 'name': 'new love'}, {'id': 1991, 'name': 'santa claus'}, {'id': 2081, 'name': 'department store'}, {'id': 2618, 'name': 'miracle'}, {'id': 4896, 'name': 'wish'}, {'id': 207317, 'name': 'christmas'}]",11,-0.5000000000000004,0.8660254037844384
35000000,22586.0,8.910462,1994-11-18,9771658,89.0,6.5,251,322,1994,4,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9260,3785,88946,8930,3214,20680849.193396423,74074401.88439615,The Swan Princess,"[{'id': 7376, 'name': 'princess'}, {'id': 10407, 'name': 'swan'}]",11,-0.5000000000000004,0.8660254037844384
0,60985.0,1.112376,1994-11-18,3777141,112.0,5.2,12,322,1994,4,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227395,35529,590988,935765,132446,7993984.583086571,0.0,Turkish Passion,"[{'id': 293, 'name': 'female nudity'}, {'id': 818, 'name': 'based on novel'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1820, 'name': 'trip'}, {'id': 1847, 'name': 'istanbul'}, {'id': 11190, 'name': 'sexual attraction'}]",11,-0.5000000000000004,0.8660254037844384
60000000,6280.0,6.710215,1994-11-22,37000000,109.0,4.7,381,326,1994,1,47,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100,518,7056,8924,14699,78307224.84921879,126984688.94467913,Junior,"[{'id': 1009, 'name': 'baby'}, {'id': 1279, 'name': 'medicine'}, {'id': 6007, 'name': 'media'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 14760, 'name': 'scientist'}, {'id': 156810, 'name': 'science'}, {'id': 221297, 'name': 'male pregnancy'}, {'id': 228611, 'name': 'fertility'}, {'id': 228637, 'name': 'gynaecology'}, {'id': 228638, 'name': 'ceasarean birth'}]",11,-0.5000000000000004,0.8660254037844384
10000000,26352.0,3.021526,1994-11-23,29392418,100.0,6.0,31,327,1994,2,47,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,35689,17764,9575,53918,36218,62206450.95103313,21164114.824113186,A Low Down Dirty Shame,"[{'id': 1812, 'name': 'fbi'}, {'id': 2151, 'name': 'drug crime'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 155790, 'name': 'private detective'}, {'id': 222423, 'name': 'blast'}]",11,-0.5000000000000004,0.8660254037844384
27000000,15139.0,7.436001,1994-11-23,13670688,80.0,6.2,178,327,1994,2,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,11510,1062,2387,2395,947355,28932801.055662625,57143110.0251056,The Pagemaster,"[{'id': 295, 'name': 'library'}, {'id': 4414, 'name': 'adventure'}, {'id': 33491, 'name': 'part animated'}]",11,-0.5000000000000004,0.8660254037844384
8500000,79783.0,0.50525,1994-11-25,250993,95.0,4.9,6,329,1994,4,47,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5698,2233,13550,7868,6804,531204.4672048641,17989497.60049621,Camilla,"[{'id': 187056, 'name': 'woman director'}]",11,-0.5000000000000004,0.8660254037844384
26000000,8011.0,6.866634,1994-11-29,36800000,99.0,4.5,110,333,1994,1,48,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,38559,16214,13549,10134,53596,77883942.55273654,55026698.542694286,Highlander: The Final Dimension,"[{'id': 233, 'name': 'japan'}, {'id': 242, 'name': 'new york'}, {'id': 388, 'name': 'scotland'}, {'id': 1629, 'name': 'morocco'}, {'id': 46958, 'name': 'good and bad'}]",11,-0.5000000000000004,0.8660254037844384
0,29973.0,2.583363,1994-12-02,1007583,128.0,6.1,29,336,1994,4,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176,4040,12139,2141,,2132460.230682444,0.0,Cobb,"[{'id': 1480, 'name': 'baseball'}, {'id': 6075, 'name': 'sport'}, {'id': 6165, 'name': 'historical figure'}]",12,-2.4492935982947064e-16,1.0
0,23719.0,4.720595,1994-12-02,5777916,111.0,5.8,58,336,1994,4,48,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2963,16165,56159,6714,84323,12228447.766808078,0.0,Trapped in Paradise,"[{'id': 65, 'name': 'holiday'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 207317, 'name': 'christmas'}]",12,-2.4492935982947064e-16,1.0
55000000,8984.0,11.812244,1994-12-09,214015089,123.0,5.9,217,343,1994,4,49,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3392,3416,55636,19152,56485,452943991.7688803,116402631.53262253,Disclosure,"[{'id': 6021, 'name': 'employee'}, {'id': 6282, 'name': 'workplace'}, {'id': 10850, 'name': 'sexual harassment'}, {'id': 34038, 'name': 'intrigue'}]",12,-2.4492935982947064e-16,1.0
8000000,2654.0,8.497643,1994-12-12,8946600,95.0,7.1,307,346,1994,0,50,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,4783,27584,920,2076,6916,18934686.968541104,16931291.85929055,In the Mouth of Madness,"[{'id': 1415, 'name': 'small town'}, {'id': 2340, 'name': 'paranoia'}, {'id': 6018, 'name': 'new hampshire'}, {'id': 6255, 'name': 'insanity'}, {'id': 9937, 'name': 'suspense'}, {'id': 10308, 'name': 'h.p. lovecraft'}, {'id': 10738, 'name': 'diner'}, {'id': 10818, 'name': 'author'}, {'id': 10941, 'name': 'disappearance'}, {'id': 14765, 'name': 'church'}, {'id': 14819, 'name': 'violence'}, {'id': 33505, 'name': 'gothic'}, {'id': 41380, 'name': 'crucifix'}, {'id': 41393, 'name': 'new england'}, {'id': 155435, 'name': 'insurance investigator'}, {'id': 166701, 'name': 'ghost town'}, {'id': 188994, 'name': 'publisher'}, {'id': 235266, 'name': 'horror novel'}]",12,-2.4492935982947064e-16,1.0
16000000,8467.0,9.844558,1994-12-16,247275374,107.0,6.5,1894,350,1994,4,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,8447,34485,8437,5170,523336440.85115325,33862583.7185811,Dumb and Dumber,"[{'id': 1420, 'name': 'gas station'}, {'id': 2669, 'name': 'motel'}, {'id': 5303, 'name': 'utah'}, {'id': 6241, 'name': 'stupidity'}, {'id': 8126, 'name': 'pill'}, {'id': 9864, 'name': 'prank'}, {'id': 11333, 'name': 'cigar smoking'}, {'id': 14819, 'name': 'violence'}, {'id': 15009, 'name': 'criminal'}, {'id': 18326, 'name': 'fired from the job'}, {'id': 159574, 'name': 'clumsiness'}, {'id': 160962, 'name': 'stepmother stepdaughter relationship'}, {'id': 167310, 'name': 'sitting on a toilet'}, {'id': 167584, 'name': 'aspen colorado'}, {'id': 167591, 'name': 'parakeet'}, {'id': 167598, 'name': 'defecation'}, {'id': 167608, 'name': 'scooter'}, {'id': 167615, 'name': 'hotel suite'}, {'id': 167617, 'name': 'endangered species'}, {'id': 167619, 'name': 'foolish'}, {'id': 215404, 'name': 'laxative'}]",12,-2.4492935982947064e-16,1.0
30000000,4476.0,12.199047,1994-12-16,160638883,133.0,7.2,636,350,1994,4,50,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,287,4173,18992,15887,9976,339977976.5029284,63492344.47233956,Legends of the Fall,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 680, 'name': 'montana'}, {'id': 818, 'name': 'based on novel'}, {'id': 2504, 'name': 'world war i'}, {'id': 5973, 'name': 'journey round the world'}]",12,-2.4492935982947064e-16,1.0
0,52038.0,0.406113,1994-12-22,953,99.0,6.5,2,356,1994,3,51,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926,18345,5658,47615,17328,2016.9401427379867,0.0,A Man of No Importance,"[{'id': 237, 'name': 'gay'}, {'id': 4729, 'name': 'dublin'}, {'id': 6054, 'name': 'friendship'}, {'id': 14985, 'name': 'ireland'}, {'id': 163110, 'name': 'theater'}, {'id': 176793, 'name': 'middle age'}, {'id': 208383, 'name': 'oscar wilde'}]",12,-2.4492935982947064e-16,1.0
35000000,11667.0,13.58449,1994-12-22,99423521,102.0,4.1,330,356,1994,3,51,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,15111,27888,21702,58646,12207,210421081.4661629,74074401.88439615,Street Fighter,"[{'id': 407, 'name': 'dictator'}, {'id': 779, 'name': 'martial arts'}, {'id': 1562, 'name': 'hostage'}, {'id': 5362, 'name': 'liberation of hostage'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 10076, 'name': 'street fighter'}, {'id': 15053, 'name': 'united nations'}, {'id': 41645, 'name': 'based on video game'}]",12,-2.4492935982947064e-16,1.0
0,17809.0,5.986773,1994-12-22,1907743,103.0,7.4,118,356,1994,3,51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1336,82396,544797,592329,26756,4037569.1906898166,0.0,Fist of Legend,"[{'id': 779, 'name': 'martial arts'}]",12,-2.4492935982947064e-16,1.0
31000000,1945.0,5.930957,1994-12-23,106683817,112.0,6.1,128,357,1994,4,51,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038,3896,20162,20163,20164,225786855.28626785,65608755.95475088,Nell,"[{'id': 936, 'name': 'loss of mother'}, {'id': 1578, 'name': 'loss of sister'}, {'id': 1608, 'name': 'twin sister'}, {'id': 1646, 'name': 'autism'}, {'id': 1889, 'name': 'lake'}, {'id': 2171, 'name': 'kaspar-hauser-syndrom'}, {'id': 5650, 'name': 'feral child'}, {'id': 5774, 'name': 'forest'}, {'id': 5922, 'name': 'north carolina'}, {'id': 11268, 'name': 'psychologist'}, {'id': 18035, 'name': 'family'}]",12,-2.4492935982947064e-16,1.0
15000000,3586.0,6.259433,1994-12-23,11300653,133.0,5.3,33,357,1994,4,51,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676,16757,19162,20710,326,23916831.767945915,31746172.23616978,Prêt-à-Porter,"[{'id': 90, 'name': 'paris'}, {'id': 922, 'name': 'hotel room'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 2863, 'name': 'mannequin'}, {'id': 6805, 'name': 'fashion photographer'}, {'id': 6878, 'name': 'sandwich'}, {'id': 6879, 'name': 'poodle'}, {'id': 12193, 'name': 'reporter'}, {'id': 15479, 'name': 'fashion'}]",12,-2.4492935982947064e-16,1.0
0,1702.0,9.217153,1994-12-23,1422749,117.0,5.8,26,357,1994,4,51,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,36898,1370,663,36900,36901,3011122.3201892213,0.0,Death Machine,"[{'id': 1373, 'name': 'killer robot'}, {'id': 6259, 'name': 'psychopath'}]",12,-2.4492935982947064e-16,1.0
4000000,54022.0,0.737602,1995-01-01,389503,90.0,6.1,4,1,1995,6,52,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1241,4690,569,2165,1032,801817.5485202372,8234263.135536693,Search and Destroy,"[{'id': 10183, 'name': 'independent film'}]",1,0.49999999999999994,0.8660254037844387
2800000,21570.0,0.709452,1995-01-01,14000000,175.0,7.1,12,1,1995,6,52,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52763,86014,86075,42208,562225,28819920.974378426,5763984.1948756855,Rangeela,"[{'id': 10540, 'name': 'bollywood'}, {'id': 207716, 'name': 'actor'}]",1,0.49999999999999994,0.8660254037844387
10500000,17207.0,2.688562,1995-01-06,26325256,113.0,6.0,17,6,1995,4,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57119,14104,4004,387,59945,54192271.25359154,21614940.73078382,Houseguest,[],1,0.49999999999999994,0.8660254037844387
0,16295.0,7.817811,1995-01-11,38290723,127.0,6.4,49,11,1995,2,2,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,4987,56128,4688,6161,9778,78823972.20798674,0.0,Higher Learning,"[{'id': 12425, 'name': 'racism'}, {'id': 14819, 'name': 'violence'}, {'id': 171662, 'name': 'date rape'}, {'id': 171665, 'name': 'athletic scholarship'}, {'id': 171667, 'name': 'black militant'}, {'id': 171670, 'name': 'resentment'}, {'id': 171676, 'name': 'school shooting'}]",1,0.49999999999999994,0.8660254037844387
0,49074.0,0.704162,1995-01-15,15000000,145.0,7.8,14,15,1995,6,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91555,229117,237697,131258,283294,30878486.7582626,0.0,Baasha,"[{'id': 13142, 'name': 'gangster'}, {'id': 187844, 'name': 'flashback'}, {'id': 194942, 'name': 'arch villain'}]",1,0.49999999999999994,0.8660254037844387
500000,9071.0,10.058329,1995-01-20,1148752,89.0,7.2,64,20,1995,4,3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884,2229,20212,6474,22970,2364781.561368512,1029282.8919420866,Living in Oblivion,"[{'id': 1388, 'name': 'cinema'}, {'id': 10183, 'name': 'independent film'}, {'id': 11614, 'name': 'filmmaker'}]",1,0.49999999999999994,0.8660254037844387
0,8438.0,9.518564,1995-01-20,17381942,122.0,6.9,140,20,1995,4,3,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2224,4724,64,6368,3905,35781871.05865923,0.0,Murder in the First,"[{'id': 378, 'name': 'prison'}, {'id': 1563, 'name': 'prisoner'}, {'id': 2501, 'name': 'death row'}, {'id': 3859, 'name': 'alcatraz'}, {'id': 10909, 'name': 'lawyer'}, {'id': 33519, 'name': 'courtroom'}, {'id': 207240, 'name': 'murder trial'}, {'id': 207883, 'name': '1940s'}, {'id': 211082, 'name': 'mistreatment'}, {'id': 215596, 'name': 'public defender'}, {'id': 223044, 'name': 'prisoner abuse'}]",1,0.49999999999999994,0.8660254037844387
2500000,76.0,11.304979,1995-01-27,5535405,105.0,7.7,984,27,1995,4,4,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569,1146,571,572,573,11394995.332941372,5146414.459710433,Before Sunrise,"[{'id': 811, 'name': 'dialogue'}, {'id': 813, 'name': 'sunrise'}, {'id': 814, 'name': 'talking'}, {'id': 815, 'name': 'soulmates'}, {'id': 816, 'name': 'walking'}, {'id': 1201, 'name': 'austria'}, {'id': 197528, 'name': 'traveller'}, {'id': 215205, 'name': 'danube'}, {'id': 224279, 'name': 'bittersweet'}, {'id': 233027, 'name': 'romantic'}, {'id': 233055, 'name': 'vienna'}]",1,0.49999999999999994,0.8660254037844387
