release_date,year,month,month_sin,month_cos,revenue_inflated,budget_inflated,log_revenue_inflated,log_budget_inflated,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,other_genre
1991-02-01,1991,2,0.8660254037844386,0.5000000000000001,1166286.003205776,12004458.91494133,13.969335759005437,16.300788798282404,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1991-02-02,1991,2,0.8660254037844386,0.5000000000000001,10331880.055214336,0.0,16.150744920860436,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
1991-02-08,1991,2,0.8660254037844386,0.5000000000000001,420153673.13562244,45616943.87677705,19.856131093119075,17.635789803634047,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
1991-02-14,1991,2,0.8660254037844386,0.5000000000000001,20359065.335141417,96035671.31953064,16.82903689079261,18.380230267072662,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1991-02-22,1991,2,0.8660254037844386,0.5000000000000001,22960671.6711875,7202675.348964797,16.949293426512064,15.789963230051328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-03-01,1991,3,1.0,6.123233995736766e-17,82631235.59968637,91233887.7535541,18.229898334070484,18.328936973233155,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-03-03,1991,3,1.0,6.123233995736766e-17,1680624.2480917862,43216.052093788785,14.33467645362402,10.673990420742282,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-03-06,1991,3,1.0,6.123233995736766e-17,621859.7824953567,9603567.131953064,13.340471524314623,16.077645267793788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-03-08,1991,3,1.0,6.123233995736766e-17,114340677.69865426,20407580.15540026,18.554692959576204,16.8314170150436,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
1991-03-08,1991,3,1.0,6.123233995736766e-17,157487660.93763006,0.0,18.87485767625753,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0
1991-03-15,1991,3,1.0,6.123233995736766e-17,18699578.53830706,0.0,16.744011596989523,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0
1991-03-15,1991,3,1.0,6.123233995736766e-17,33759806.08253167,24008917.82988266,17.334781513295717,16.993935937191164,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1991-03-20,1991,3,1.0,6.123233995736766e-17,5799104.4090627255,0.0,15.573214223803692,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-03-22,1991,3,1.0,6.123233995736766e-17,187269559.07308474,60022294.574706644,19.048059634575417,17.910226644074605,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0
1991-03-28,1991,3,1.0,6.123233995736766e-17,443900.88175670046,0.0,13.003358829958671,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
